"Date","Price","Open","High","Low","Vol.","Change %"
"11/13/2025","196,829.27","198,013.30","200,320.16","195,621.92","","-0.61%"
"11/12/2025","198,032.34","194,749.66","198,804.38","193,584.45","","1.68%"
"11/11/2025","194,764.05","194,504.52","196,091.42","193,464.34","","0.12%"
"11/10/2025","194,525.48","189,270.55","194,573.86","189,219.27","","2.72%"
"11/07/2025","189,382.53","188,110.23","190,708.06","187,989.42","","0.68%"
"11/06/2025","188,104.59","188,754.16","190,644.84","187,578.11","","-0.32%"
"11/05/2025","188,712.25","186,025.30","189,746.72","185,909.88","","1.44%"
"11/04/2025","186,024.83","188,909.63","189,512.11","185,950.27","","-1.54%"
"11/03/2025","188,924.86","189,050.05","190,450.38","187,204.83","","-0.08%"
"10/31/2025","189,067.30","190,094.22","191,092.39","187,658.44","","-0.55%"
"10/30/2025","190,105.48","185,857.03","190,215.97","185,187.73","","2.29%"
"10/29/2025","185,852.63","187,186.59","190,728.31","185,553.80","","-0.73%"
"10/28/2025","187,210.80","188,943.25","190,754.13","183,986.45","","-0.93%"
"10/27/2025","188,963.16","194,327.06","195,370.45","188,440.11","","-3.44%"
"10/24/2025","195,704.19","196,368.27","197,246.16","192,487.09","","-0.33%"
"10/23/2025","196,358.55","194,997.94","197,734.52","193,395.19","","0.71%"
"10/22/2025","194,979.02","196,051.34","197,925.13","190,342.75","","-0.54%"
"10/21/2025","196,040.41","206,911.45","207,840.81","194,229.98","","-5.26%"
"10/20/2025","206,922.28","202,065.09","208,126.27","200,688.84","","2.33%"
"10/17/2025","202,213.88","206,007.30","208,461.27","199,213.20","","-1.85%"
"10/16/2025","206,029.48","200,307.13","206,151.34","199,900.77","","2.86%"
"10/15/2025","200,307.16","197,406.02","201,161.20","197,333.69","","1.46%"
"10/14/2025","197,419.66","196,037.28","199,571.88","195,124.05","","0.69%"
"10/13/2025","196,075.41","192,360.72","196,387.36","191,901.09","","2.59%"
"10/10/2025","191,119.70","189,099.70","191,332.00","187,690.09","","1.06%"
"10/09/2025","189,121.05","192,188.56","193,002.55","187,614.48","","-1.60%"
"10/08/2025","192,187.88","189,598.61","193,062.03","189,504.47","","1.36%"
"10/07/2025","189,601.56","188,492.88","189,860.20","187,599.45","","0.57%"
"10/06/2025","188,525.19","185,091.11","188,943.73","185,016.63","","1.58%"
"10/03/2025","185,596.66","184,045.13","185,835.63","183,266.67","","0.86%"
"10/02/2025","184,020.30","184,956.81","186,017.86","182,610.56","","-0.52%"
"10/01/2025","184,983.11","184,660.31","186,817.39","184,426.38","","0.18%"
"09/30/2025","184,656.55","184,190.77","186,304.25","181,693.09","","0.26%"
"09/29/2025","184,180.27","181,036.56","184,251.38","180,892.05","","1.77%"
"09/26/2025","180,983.30","180,430.78","182,117.92","179,745.11","","0.29%"
"09/25/2025","180,451.94","179,858.63","181,197.05","179,031.59","","0.31%"
"09/24/2025","179,899.53","181,270.05","182,642.25","179,025.19","","-0.76%"
"09/23/2025","181,277.09","180,500.13","182,759.52","179,982.38","","0.42%"
"09/22/2025","180,513.42","177,707.98","180,633.80","177,575.84","","1.69%"
"09/19/2025","177,510.45","175,642.92","177,570.58","175,039.34","","1.06%"
"09/18/2025","175,641.48","176,227.56","177,061.50","174,465.25","","-0.32%"
"09/17/2025","176,212.66","177,415.31","178,488.70","175,491.55","","-0.68%"
"09/16/2025","177,421.22","177,208.94","178,171.83","176,878.88","","0.11%"
"09/15/2025","177,220.81","175,680.22","177,537.55","174,874.44","","1.01%"
"09/12/2025","175,453.91","175,222.91","176,333.80","175,061.70","","0.13%"
"09/11/2025","175,219.44","175,117.48","175,735.16","174,140.31","","0.06%"
"09/10/2025","175,117.48","173,924.61","176,610.69","173,631.30","","0.70%"
"09/09/2025","173,907.13","175,235.59","176,963.36","173,907.13","","-0.73%"
"09/08/2025","175,189.69","173,833.84","175,948.22","173,361.08","","0.54%"
"09/05/2025","174,247.02","172,131.09","174,904.27","171,869.23","","1.24%"
"09/04/2025","172,114.16","172,771.36","173,018.45","170,432.97","","-0.38%"
"09/03/2025","172,764.56","171,458.13","173,714.95","171,060.25","","0.75%"
"09/02/2025","171,481.36","168,736.80","171,791.88","168,537.05","","1.63%"
"09/01/2025","168,736.80","167,509.84","169,651.61","166,959.53","","0.75%"
"08/29/2025","167,474.00","165,735.66","167,764.67","165,232.00","","1.05%"
"08/28/2025","165,728.39","165,249.81","166,033.20","164,529.98","","0.29%"
"08/27/2025","165,249.56","164,943.34","165,358.45","163,739.34","","0.18%"
"08/26/2025","164,945.77","163,216.88","164,953.55","162,536.13","","1.03%"
"08/25/2025","163,266.05","163,277.34","163,826.09","162,563.88","","-0.18%"
"08/22/2025","163,556.36","161,901.97","163,882.00","160,992.55","","1.03%"
"08/21/2025","161,888.52","162,609.45","163,011.70","161,205.17","","-0.42%"
"08/20/2025","162,571.55","160,673.28","162,767.31","160,440.02","","1.17%"
"08/19/2025","160,696.00","161,241.38","162,248.77","160,605.70","","-0.34%"
"08/18/2025","161,241.86","161,209.70","162,282.48","160,587.53","","0.09%"
"08/15/2025","161,099.36","161,204.31","161,830.91","160,943.13","","-0.08%"
"08/14/2025","161,228.91","162,174.02","163,078.33","160,931.42","","-0.58%"
"08/13/2025","162,173.05","162,259.78","162,915.38","161,866.45","","-0.03%"
"08/12/2025","162,220.09","162,072.77","163,029.22","161,384.77","","0.09%"
"08/11/2025","162,080.98","164,710.70","165,045.00","161,980.91","","-1.77%"
"08/08/2025","164,995.02","164,892.55","165,473.16","164,054.52","","0.07%"
"08/07/2025","164,872.44","163,228.48","165,176.08","163,022.92","","1.00%"
"08/06/2025","163,241.63","163,740.67","163,958.09","162,580.63","","-0.32%"
"08/05/2025","163,760.45","163,455.88","164,207.55","162,117.09","","0.17%"
"08/04/2025","163,484.36","163,476.84","163,905.55","162,386.77","","-0.11%"
"08/01/2025","163,671.64","159,799.03","163,703.89","159,384.66","","2.40%"
"07/31/2025","159,840.52","159,476.61","161,815.16","159,446.77","","0.22%"
"07/30/2025","159,483.63","161,712.63","162,571.70","159,126.00","","-1.45%"
"07/29/2025","161,836.19","161,724.53","162,365.45","161,082.95","","0.06%"
"07/28/2025","161,736.91","163,121.19","163,604.20","160,790.63","","-1.28%"
"07/25/2025","163,835.20","165,250.30","165,514.97","163,226.72","","-0.86%"
"07/24/2025","165,251.77","166,260.72","166,585.30","164,419.70","","-0.61%"
"07/23/2025","166,262.69","168,398.69","168,760.11","165,995.16","","-1.27%"
"07/22/2025","168,397.20","167,327.14","168,519.14","165,804.78","","0.66%"
"07/21/2025","167,299.06","165,409.06","167,540.91","165,116.78","","1.08%"
"07/18/2025","165,513.41","164,993.92","166,087.05","164,621.55","","0.31%"
"07/17/2025","165,002.48","165,418.64","165,680.31","163,543.20","","-0.25%"
"07/16/2025","165,417.66","164,250.25","166,915.83","163,984.14","","0.72%"
"07/15/2025","164,242.31","165,430.19","166,595.25","163,855.34","","-0.70%"
"07/14/2025","165,408.09","166,067.20","167,307.77","165,250.81","","-0.41%"
"07/11/2025","166,084.27","164,581.45","166,726.38","164,441.06","","0.92%"
"07/10/2025","164,575.92","164,390.48","165,255.81","163,964.41","","0.11%"
"07/09/2025","164,392.31","164,026.98","164,558.63","162,735.55","","0.22%"
"07/08/2025","164,023.28","165,744.84","166,426.95","163,306.38","","-1.04%"
"07/07/2025","165,740.88","164,625.02","165,926.38","163,019.64","","0.67%"
"07/04/2025","164,643.77","164,150.22","165,083.27","164,018.95","","0.30%"
"07/03/2025","164,152.92","165,702.23","166,102.98","163,432.16","","-0.95%"
"07/02/2025","165,720.03","164,955.95","165,769.14","164,262.44","","0.46%"
"07/01/2025","164,965.06","163,822.61","166,091.16","163,755.41","","0.70%"
"06/30/2025","163,825.59","162,618.02","164,154.94","161,386.20","","0.33%"
"06/27/2025","163,289.13","166,079.66","166,149.41","162,363.00","","-1.67%"
"06/26/2025","166,067.70","166,297.17","167,188.47","165,169.52","","-0.13%"
"06/25/2025","166,289.78","166,376.73","166,932.84","165,110.44","","-0.05%"
"06/24/2025","166,379.73","170,728.19","170,842.81","164,604.00","","-2.55%"
"06/23/2025","170,729.80","171,140.03","172,199.20","169,501.27","","0.04%"
"06/20/2025","170,668.48","170,788.56","170,992.52","169,257.06","","-0.07%"
"06/19/2025","170,788.56","170,190.45","171,316.59","169,143.50","","0.34%"
"06/18/2025","170,205.81","169,920.56","171,898.27","168,941.02","","0.18%"
"06/17/2025","169,896.20","170,096.45","171,054.41","168,918.45","","-0.13%"
"06/16/2025","170,115.05","173,670.55","174,686.73","169,999.20","","-0.36%"
"06/13/2025","170,732.34","168,506.81","171,454.88","168,212.31","","1.32%"
"06/12/2025","168,508.30","166,118.20","169,188.94","165,971.69","","1.44%"
"06/11/2025","166,115.73","164,582.06","166,387.05","164,203.13","","0.91%"
"06/10/2025","164,614.64","165,176.66","165,873.02","163,882.63","","-0.27%"
"06/09/2025","165,067.92","164,383.16","165,719.66","163,499.05","","0.50%"
"06/06/2025","164,250.70","166,445.19","167,567.36","164,087.08","","-1.33%"
"06/05/2025","166,460.78","167,540.16","169,054.23","165,857.86","","-0.65%"
"06/04/2025","167,546.36","166,565.98","168,124.91","165,990.66","","0.59%"
"06/03/2025","166,567.88","167,865.77","168,540.92","165,554.16","","-0.85%"
"06/02/2025","168,002.38","163,503.09","168,079.20","163,483.47","","2.64%"
"05/30/2025","163,680.80","165,104.84","165,366.70","162,661.23","","-0.87%"
"05/29/2025","165,112.16","163,706.34","165,747.64","161,595.70","","0.89%"
"05/28/2025","163,659.59","164,383.25","165,700.75","163,127.27","","-0.43%"
"05/27/2025","164,364.91","166,531.27","166,840.72","163,529.97","","-1.27%"
"05/26/2025","166,478.42","167,345.81","167,482.25","165,600.48","","-0.63%"
"05/23/2025","167,535.53","164,413.31","167,983.02","164,033.53","","1.86%"
"05/22/2025","164,472.91","165,266.17","166,779.23","163,649.31","","-0.48%"
"05/21/2025","165,259.25","164,174.03","165,815.13","163,946.72","","0.66%"
"05/20/2025","164,171.02","161,666.52","164,469.34","160,124.70","","1.57%"
"05/19/2025","161,639.50","161,211.59","162,820.73","160,621.16","","0.68%"
"05/16/2025","160,555.13","162,487.67","163,101.30","158,126.08","","-1.20%"
"05/15/2025","162,511.59","160,106.69","162,535.53","157,016.30","","1.50%"
"05/14/2025","160,108.20","163,868.38","164,367.77","159,632.77","","-2.38%"
"05/13/2025","164,007.39","163,395.88","164,970.05","162,406.09","","0.37%"
"05/12/2025","163,395.63","168,292.53","168,332.98","161,953.95","","-2.90%"
"05/09/2025","168,280.91","167,329.66","169,457.50","165,777.50","","0.56%"
"05/08/2025","167,344.67","170,390.13","172,933.81","166,478.81","","-1.79%"
"05/07/2025","170,387.92","173,847.34","174,199.02","170,256.27","","-1.98%"
"05/06/2025","173,834.55","168,948.27","174,025.77","168,375.19","","2.89%"
"05/05/2025","168,954.56","164,332.88","169,126.94","164,221.80","","2.75%"
"05/02/2025","164,432.39","164,610.44","165,992.06","163,619.27","","-0.11%"
"05/01/2025","164,610.41","167,202.56","167,278.50","162,634.17","","-1.52%"
"04/30/2025","167,155.23","168,505.13","169,080.77","165,935.52","","-0.81%"
"04/29/2025","168,516.31","170,050.34","170,300.77","167,450.91","","-0.90%"
"04/28/2025","170,042.44","169,415.63","170,516.64","166,243.64","","0.52%"
"04/25/2025","169,166.63","170,682.91","171,793.61","166,397.16","","-0.87%"
"04/24/2025","170,648.75","167,599.81","171,612.33","167,544.69","","1.84%"
"04/23/2025","167,566.17","172,452.72","172,866.86","166,154.84","","-2.86%"
"04/22/2025","172,494.05","175,018.59","178,901.63","171,770.84","","-1.29%"
"04/21/2025","174,753.88","170,421.70","175,355.00","170,084.64","","2.81%"
"04/18/2025","169,970.73","169,970.73","169,970.73","169,970.73","","0.00%"
"04/17/2025","169,964.61","170,899.94","171,661.19","167,772.69","","-0.48%"
"04/16/2025","170,779.61","164,671.98","171,004.34","164,473.98","","3.76%"
"04/15/2025","164,584.88","163,752.80","164,883.86","163,609.41","","0.63%"
"04/14/2025","163,549.28","165,849.52","166,284.58","162,862.67","","-1.45%"
"04/11/2025","165,952.97","163,072.34","166,601.30","162,914.98","","1.92%"
"04/10/2025","162,830.92","159,286.89","163,060.52","158,664.80","","2.33%"
"04/09/2025","159,118.66","152,918.34","160,170.31","152,272.44","","4.16%"
"04/08/2025","152,756.48","153,307.75","155,149.95","152,499.83","","-0.26%"
"04/07/2025","153,158.00","155,334.02","156,889.25","151,939.45","","-0.23%"
"04/04/2025","153,508.17","157,580.38","158,705.67","152,561.00","","-2.51%"
"04/03/2025","157,463.94","158,518.06","160,207.56","154,503.88","","-0.51%"
"04/02/2025","158,267.55","157,496.50","158,807.81","157,010.52","","0.61%"
"04/01/2025","157,301.94","157,972.34","159,250.25","156,809.80","","-0.32%"
"03/31/2025","157,799.22","156,086.13","158,197.39","155,584.70","","1.25%"
"03/28/2025","155,846.13","154,489.84","156,105.81","154,405.91","","0.93%"
"03/27/2025","154,414.38","152,598.20","154,731.58","152,489.06","","1.27%"
"03/26/2025","152,472.13","152,717.16","153,449.55","152,275.86","","-0.02%"
"03/25/2025","152,504.69","152,351.58","153,481.70","152,180.78","","0.22%"
"03/24/2025","152,176.73","153,086.31","153,625.48","151,918.16","","-0.38%"
"03/21/2025","152,752.78","153,984.16","154,120.19","151,682.95","","-0.69%"
"03/20/2025","153,818.75","154,337.31","154,862.64","152,926.94","","-0.22%"
"03/19/2025","154,164.94","153,258.78","154,568.23","152,885.48","","0.71%"
"03/18/2025","153,079.44","151,569.55","153,426.59","151,481.28","","1.12%"
"03/17/2025","151,381.02","150,973.30","151,843.03","150,752.20","","0.24%"
"03/14/2025","151,012.66","151,326.44","152,207.55","150,856.23","","-0.13%"
"03/13/2025","151,216.08","148,712.45","151,425.03","148,536.66","","1.83%"
"03/12/2025","148,493.27","147,530.41","149,099.89","147,191.53","","0.77%"
"03/11/2025","147,357.80","146,006.56","147,951.77","145,745.22","","0.95%"
"03/10/2025","145,966.66","147,710.81","147,834.34","145,743.20","","-0.98%"
"03/07/2025","147,408.23","147,590.81","148,520.55","146,805.30","","-0.02%"
"03/06/2025","147,434.56","147,913.22","148,304.91","146,596.84","","-0.19%"
"03/05/2025","147,722.31","147,707.98","148,459.81","146,648.38","","0.13%"
"03/04/2025","147,531.73","146,504.22","148,252.25","145,927.92","","0.82%"
"03/03/2025","146,325.33","144,620.72","146,618.11","144,566.28","","1.17%"
"02/28/2025","144,637.56","145,758.77","146,171.19","143,472.72","","-0.64%"
"02/27/2025","145,566.36","147,544.50","147,771.59","145,235.78","","-1.23%"
"02/26/2025","147,382.94","147,411.92","148,210.64","146,254.95","","0.11%"
"02/25/2025","147,221.69","149,420.55","149,494.44","146,077.92","","-1.37%"
"02/24/2025","149,262.52","148,553.03","149,680.84","147,761.80","","0.61%"
"02/21/2025","148,357.59","148,673.36","149,211.52","147,526.45","","-0.10%"
"02/20/2025","148,503.63","148,510.72","149,623.81","147,847.31","","0.10%"
"02/19/2025","148,353.67","148,640.83","149,634.34","147,763.67","","-0.08%"
"02/18/2025","148,474.06","146,613.77","148,752.73","146,331.92","","1.36%"
"02/17/2025","146,476.45","145,994.17","147,131.16","145,664.05","","0.44%"
"02/14/2025","145,835.30","148,246.17","148,864.06","145,660.50","","-1.52%"
"02/13/2025","148,080.55","147,004.45","148,332.75","146,807.88","","0.84%"
"02/12/2025","146,846.69","146,205.02","147,261.81","144,975.95","","0.57%"
"02/11/2025","146,020.91","146,210.17","148,016.06","145,479.25","","-0.05%"
"02/10/2025","146,095.91","143,864.92","146,453.50","143,533.83","","1.62%"
"02/07/2025","143,767.77","143,669.59","145,214.11","143,483.03","","0.18%"
"02/06/2025","143,513.00","144,255.38","144,606.61","142,598.44","","-0.41%"
"02/05/2025","144,101.47","142,817.38","145,048.92","142,739.47","","0.87%"
"02/04/2025","142,860.53","141,799.94","143,127.42","141,327.30","","0.89%"
"02/03/2025","141,600.52","140,686.34","142,561.73","139,194.30","","0.74%"
"01/31/2025","140,554.19","140,404.72","141,526.31","140,180.89","","0.23%"
"01/30/2025","140,235.55","138,573.31","140,583.75","138,497.75","","1.30%"
"01/29/2025","138,436.59","138,789.81","138,940.20","137,839.36","","-0.14%"
"01/28/2025","138,624.09","137,715.45","138,867.23","137,335.02","","0.82%"
"01/27/2025","137,490.27","139,255.41","139,398.36","137,172.47","","-1.25%"
"01/24/2025","139,227.59","138,550.77","140,109.72","138,426.02","","0.62%"
"01/23/2025","138,367.56","138,663.91","138,762.05","137,463.36","","-0.14%"
"01/22/2025","138,560.30","138,066.78","139,119.08","137,913.83","","0.44%"
"01/21/2025","137,950.81","136,317.16","138,167.86","135,989.31","","1.33%"
"01/20/2025","136,143.86","136,111.67","136,670.08","135,447.69","","0.09%"
"01/17/2025","136,023.05","136,864.78","136,973.36","135,999.91","","-0.47%"
"01/16/2025","136,668.53","136,001.55","137,333.16","135,683.36","","0.60%"
"01/15/2025","135,857.73","135,073.41","136,052.59","134,653.05","","0.69%"
"01/14/2025","134,928.86","134,526.63","135,182.23","134,186.17","","0.47%"
"01/13/2025","134,297.80","135,973.58","136,197.14","134,191.47","","-1.15%"
"01/10/2025","135,861.30","135,007.31","136,439.48","134,672.59","","0.78%"
"01/09/2025","134,814.98","134,618.58","135,460.11","134,334.30","","0.20%"
"01/08/2025","134,539.22","134,164.56","135,132.39","133,847.53","","0.38%"
"01/07/2025","134,027.77","133,538.73","134,958.89","133,339.80","","0.47%"
"01/06/2025","133,397.80","133,822.42","134,267.78","132,429.53","","-0.40%"
"01/03/2025","133,935.34","134,962.34","135,352.47","133,876.41","","-0.69%"
"01/02/2025","134,870.16","133,536.61","135,130.88","133,277.84","","1.21%"
"01/01/2025","133,263.41","133,263.41","133,263.41","133,263.41","","0.00%"
"12/31/2024","133,263.41","132,513.50","133,593.70","132,285.09","","0.67%"
"12/30/2024","132,380.58","133,261.97","133,691.05","132,001.55","","-0.58%"
"12/27/2024","133,148.41","133,940.73","134,232.73","132,836.86","","-0.48%"
"12/26/2024","133,786.19","133,163.02","134,266.41","133,085.13","","0.66%"
"12/25/2024","132,907.34","133,048.06","133,190.48","132,760.53","","0.02%"
"12/24/2024","132,881.22","133,487.16","134,054.70","132,844.78","","-0.31%"
"12/23/2024","133,289.48","133,481.20","134,220.47","133,214.88","","0.00%"
"12/20/2024","133,293.38","132,089.83","133,991.06","131,860.44","","1.02%"
"12/19/2024","131,942.55","131,480.61","133,793.58","131,422.42","","0.47%"
"12/18/2024","131,319.02","134,371.80","134,900.59","131,396.03","","-2.17%"
"12/17/2024","134,238.17","134,785.80","135,181.06","133,703.73","","-0.27%"
"12/16/2024","134,597.38","134,560.06","135,626.09","134,281.94","","0.09%"
"12/13/2024","134,472.47","136,251.48","136,859.17","134,464.69","","-1.18%"
"12/12/2024","136,074.77","137,573.50","138,394.91","135,999.06","","-0.98%"
"12/11/2024","137,414.58","135,898.45","137,808.95","134,932.59","","1.27%"
"12/10/2024","135,688.39","134,354.56","136,002.88","134,226.50","","1.14%"
"12/09/2024","134,157.41","132,356.13","135,191.30","131,977.83","","2.05%"
"12/06/2024","131,461.20","131,547.89","132,231.61","130,626.49","","0.08%"
"12/05/2024","131,359.84","131,994.81","132,750.17","131,125.25","","-0.37%"
"12/04/2024","131,844.59","131,494.45","132,363.36","131,150.91","","0.37%"
"12/03/2024","131,362.56","131,211.88","132,095.03","130,968.26","","0.26%"
"12/02/2024","131,018.28","131,602.95","131,886.25","129,994.80","","-0.33%"
"11/29/2024","131,456.66","130,976.86","132,224.16","130,625.77","","0.48%"
"11/28/2024","130,833.16","130,936.88","131,689.19","130,182.35","","-0.04%"
"11/27/2024","130,886.64","130,672.20","132,108.95","130,368.11","","0.26%"
"11/26/2024","130,548.60","130,222.48","131,098.39","129,274.75","","0.43%"
"11/25/2024","129,995.34","134,940.52","135,254.83","129,791.05","","-3.42%"
"11/22/2024","134,598.72","132,604.81","134,750.30","132,507.66","","1.72%"
"11/21/2024","132,323.89","131,731.95","133,302.92","131,656.09","","0.51%"
"11/20/2024","131,646.86","130,418.90","132,124.59","129,689.18","","1.05%"
"11/19/2024","130,279.05","129,129.32","130,717.22","129,076.88","","1.00%"
"11/18/2024","128,991.80","126,465.47","129,319.92","126,462.51","","2.14%"
"11/15/2024","126,293.27","126,621.53","127,156.06","126,094.08","","-0.10%"
"11/14/2024","126,425.54","126,895.45","127,338.17","125,285.06","","-0.29%"
"11/13/2024","126,798.53","127,865.81","129,167.61","126,893.43","","-0.72%"
"11/12/2024","127,717.68","128,926.29","129,338.78","127,389.82","","-0.79%"
"11/11/2024","128,737.01","132,200.08","132,283.89","128,416.45","","-2.60%"
"11/08/2024","132,175.67","133,335.75","133,628.16","132,141.77","","-0.74%"
"11/07/2024","133,163.16","130,946.66","133,531.31","130,165.95","","1.83%"
"11/06/2024","130,776.04","134,784.31","135,152.92","130,526.34","","-2.87%"
"11/05/2024","134,636.30","134,259.31","135,113.14","133,676.25","","0.43%"
"11/04/2024","134,060.73","133,916.48","134,886.44","133,704.94","","0.24%"
"11/01/2024","133,735.19","134,281.16","135,214.36","133,735.39","","-0.33%"
"10/31/2024","134,173.30","135,858.38","136,297.64","133,659.64","","-1.13%"
"10/30/2024","135,709.73","135,178.05","136,016.92","135,041.50","","0.52%"
"10/29/2024","135,005.22","133,558.11","135,202.42","133,429.25","","1.20%"
"10/28/2024","133,400.25","133,214.31","133,771.23","132,721.33","","-0.37%"
"10/25/2024","133,895.11","133,465.80","134,045.83","132,533.63","","0.47%"
"10/24/2024","133,273.80","132,395.97","133,821.84","132,371.94","","0.80%"
"10/23/2024","132,212.97","133,880.02","134,393.00","131,945.17","","-1.15%"
"10/22/2024","133,745.91","132,430.59","133,894.44","132,330.45","","1.17%"
"10/21/2024","132,195.95","132,275.14","133,385.50","132,101.34","","0.00%"
"10/18/2024","132,194.86","130,953.12","132,413.19","130,886.70","","1.06%"
"10/17/2024","130,808.15","129,874.16","131,181.59","129,834.93","","0.87%"
"10/16/2024","129,679.46","129,279.73","130,499.65","129,080.39","","0.47%"
"10/15/2024","129,078.05","128,743.00","129,583.60","128,222.31","","0.38%"
"10/14/2024","128,585.16","129,007.33","129,559.71","128,325.45","","-0.24%"
"10/11/2024","128,894.79","127,748.21","129,297.88","127,651.02","","1.05%"
"10/10/2024","127,551.40","126,479.26","127,844.65","126,388.62","","0.96%"
"10/09/2024","126,344.03","127,426.55","127,557.76","126,351.48","","-0.73%"
"10/08/2024","127,274.01","127,907.34","128,886.81","126,593.05","","-0.37%"
"10/07/2024","127,747.47","128,159.03","128,879.20","127,498.17","","-0.29%"
"10/04/2024","128,124.96","128,427.57","129,075.23","127,256.97","","-0.10%"
"10/03/2024","128,257.75","128,615.17","128,828.69","127,604.56","","-0.13%"
"10/02/2024","128,418.61","128,461.38","128,828.91","127,627.68","","0.12%"
"10/01/2024","128,266.32","127,205.55","128,928.20","127,071.80","","0.95%"
"09/30/2024","127,055.18","128,661.76","129,039.66","126,724.38","","-1.05%"
"09/27/2024","128,406.41","129,269.33","129,360.49","127,822.50","","-0.55%"
"09/26/2024","129,118.77","129,006.40","129,933.34","128,321.70","","0.20%"
"09/25/2024","128,859.76","129,430.38","130,071.58","128,649.99","","-0.32%"
